EXCURSION_ID,SEQ,CAPTION,URL
970753,4,S&#227;o Tiago Forte Funchal Madeira,https://media.thomson.co.uk/asset/lpp/v01/187/850.jpg
970754,1,,https://media.thomson.co.uk/asset/lpp/v01/187/844.jpg
970754,2,S&#227;o Tiago Forte Funchal Madeira,https://media.thomson.co.uk/asset/lpp/v00/550/720.jpg
970755,1,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v01/187/846.jpg
970755,2,Funchal Madeira,https://media.thomson.co.uk/asset/lpp/v01/187/842.jpg
970755,3,Funchal Madeira,https://media.thomson.co.uk/asset/lpp/v01/173/533.jpg
973925,1,,https://media.thomson.co.uk/asset/lpp/v01/173/539.jpg
973925,2,,https://media.thomson.co.uk/asset/lpp/v00/666/881.jpg
973925,3,,https://media.thomson.co.uk/asset/lpp/v01/036/831.jpg
973925,4,,https://media.thomson.co.uk/asset/lpp/v01/364/618.jpg
973925,5,,https://media.thomson.co.uk/asset/lpp/v01/364/620.jpg
973925,6,,https://media.thomson.co.uk/asset/lpp/v01/364/674.jpg
994364,1,,https://media.thomson.co.uk/asset/lpp/v00/795/299.jpg
994364,2,,https://media.thomson.co.uk/asset/lpp/v00/662/322.jpg
994364,3,,https://media.thomson.co.uk/asset/lpp/v00/789/124.jpg
986361,1,,https://media.thomson.co.uk/asset/lpp/v00/985/812.jpg
986361,2,,https://media.thomson.co.uk/asset/lpp/v00/985/784.jpg
986362,1,Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v00/960/894.jpg
986362,2,Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v00/981/025.jpg
986751,1,Sunset on the Read Sea Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v01/083/078.jpg
986751,2,Siani Mountains Egypt,https://media.thomson.co.uk/asset/lpp/v01/061/948.jpg
986751,3,Sunset on the Read Sea Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v01/083/074.jpg
987762,1,Red Sea coastline Egypt,https://media.thomson.co.uk/asset/lpp/v01/083/225.jpg
987762,2,Coral reef Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v01/083/269.jpg
987762,3,Coral reef Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v01/083/229.jpg
987763,1,,https://media.thomson.co.uk/asset/lpp/v00/999/301.jpg
987763,2,,https://media.thomson.co.uk/asset/lpp/v00/285/694.jpg
987763,3,,https://media.thomson.co.uk/asset/lpp/v00/789/150.jpg
987764,1,,https://media.thomson.co.uk/asset/lpp/v00/828/702.jpg
987764,2,,https://media.thomson.co.uk/asset/lpp/v01/046/206.jpg
987764,3,,https://media.thomson.co.uk/asset/lpp/v00/406/248.jpg
992334,1,,https://media.thomson.co.uk/asset/lpp/v00/988/327.jpg
992334,2,,https://media.thomson.co.uk/asset/lpp/v00/981/033.jpg
992334,3,,https://media.thomson.co.uk/asset/lpp/v00/988/361.jpg
992334,4,,https://media.thomson.co.uk/asset/lpp/v00/981/029.jpg
992334,5,,https://media.thomson.co.uk/asset/lpp/v00/988/365.jpg
992343,1,Dead Sea Jordan,https://media.thomson.co.uk/asset/lpp/v00/981/351.jpg
992343,2,Dead Sea Jordan,https://media.thomson.co.uk/asset/lpp/v01/083/267.jpg
992343,3,Restaurant Aqaba Jordan,https://media.thomson.co.uk/asset/lpp/v00/993/384.jpg
992343,4,Dead Sea Jordan,https://media.thomson.co.uk/asset/lpp/v00/993/400.jpg
992354,2,Colonnaded Steet Jordan,https://media.thomson.co.uk/asset/lpp/v00/985/794.jpg
992354,3,Colonnaded Steet Jordan,https://media.thomson.co.uk/asset/lpp/v00/985/810.jpg
992354,4,,https://media.thomson.co.uk/asset/lpp/v00/993/416.jpg
992354,5,Al-Siq Jordan,https://media.thomson.co.uk/asset/lpp/v00/985/784.jpg
992355,1,,https://media.thomson.co.uk/asset/lpp/v00/776/317.jpg
995915,1,Giske Lighthouse Norway,https://media.thomson.co.uk/asset/lpp/v01/049/189.jpg
995915,2,Giske Church Norway,https://media.thomson.co.uk/asset/lpp/v01/049/187.jpg
995915,3,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v01/066/225.jpg
995971,1,,https://media.thomson.co.uk/asset/lpp/v00/930/522.jpg
995971,2,,https://media.thomson.co.uk/asset/lpp/v00/977/335.jpg
995972,1,Sunnmore Museum Norway,https://media.thomson.co.uk/asset/lpp/v01/049/185.jpg
995972,2,Alesund city view Norway,https://media.thomson.co.uk/asset/lpp/v01/049/183.jpg
995973,1,Viewpoint in Troll Path Norway,https://media.thomson.co.uk/asset/lpp/v00/977/816.jpg
996204,1,Alesund Norway,https://media.thomson.co.uk/asset/lpp/v00/977/335.jpg
996204,2,,https://media.thomson.co.uk/asset/lpp/v00/988/979.jpg
973929,1,,https://media.thomson.co.uk/asset/lpp/v01/133/049.jpg
973929,2,,https://media.thomson.co.uk/asset/lpp/v00/930/522.jpg
973929,3,,https://media.thomson.co.uk/asset/lpp/v00/977/335.jpg
995916,1,,https://media.thomson.co.uk/asset/lpp/v01/049/163.jpg
995916,2,,https://media.thomson.co.uk/asset/lpp/v01/049/161.jpg
995974,1,,https://media.thomson.co.uk/asset/lpp/v01/114/901.jpg
995974,2,,https://media.thomson.co.uk/asset/lpp/v01/049/462.jpg
995974,3,,https://media.thomson.co.uk/asset/lpp/v01/114/897.jpg
995974,4,Herdangervidda National Park Norway,https://media.thomson.co.uk/asset/lpp/v00/977/822.jpg
995974,5,,https://media.thomson.co.uk/asset/lpp/v01/114/899.jpg
996267,1,Eidfjord Norway,https://media.thomson.co.uk/asset/lpp/v00/713/201.jpg
996267,2,,https://media.thomson.co.uk/asset/lpp/v00/988/985.jpg
986255,1,,https://media.thomson.co.uk/asset/lpp/v01/059/199.jpg
986255,2,,https://media.thomson.co.uk/asset/lpp/v01/049/231.jpg
986256,1,Lofthus Hardangerfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/358/207.jpg
989225,1,Hardangerfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/113/255.jpg
989225,2,Kinsarvik Norway,https://media.thomson.co.uk/asset/lpp/v01/113/253.jpg
989225,3,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v01/113/257.jpg
989225,4,,https://media.thomson.co.uk/asset/lpp/v01/114/895.jpg
973963,1,Eidfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/348/492.jpg
973963,2,Eidfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/030/376.jpg
973963,3,Eidfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/348/490.jpg
995909,1,,https://media.thomson.co.uk/asset/lpp/v00/989/435.jpg
995909,2,,https://media.thomson.co.uk/asset/lpp/v01/049/203.jpg
995909,3,,https://media.thomson.co.uk/asset/lpp/v01/049/201.jpg
995909,4,,https://media.thomson.co.uk/asset/lpp/v01/049/175.jpg
995909,5,Tvindefossen waterfall Voss Norway,https://media.thomson.co.uk/asset/lpp/v01/114/763.jpg
995909,6,,https://media.thomson.co.uk/asset/lpp/v00/988/971.jpg
995951,1,,https://media.thomson.co.uk/asset/lpp/v00/936/873.jpg
995951,2,Stalheim Norway,https://media.thomson.co.uk/asset/lpp/v00/988/971.jpg
995951,3,,https://media.thomson.co.uk/asset/lpp/v01/262/228.jpg
995951,4,,https://media.thomson.co.uk/asset/lpp/v01/114/891.jpg
995952,1,,https://media.thomson.co.uk/asset/lpp/v01/049/201.jpg
995952,2,,https://media.thomson.co.uk/asset/lpp/v01/049/175.jpg
995953,1,Gorge Stalheim Norway,https://media.thomson.co.uk/asset/lpp/v01/358/203.jpg
995954,1,,https://media.thomson.co.uk/asset/lpp/v01/358/199.jpg
999050,1,Tvinde Waterfall Norway,https://media.thomson.co.uk/asset/lpp/v01/049/157.jpg
999050,2,Stalheim Hairpin Road Norway,https://media.thomson.co.uk/asset/lpp/v01/049/155.jpg
996136,1,The White Mines Norway,https://media.thomson.co.uk/asset/lpp/v01/049/159.jpg
986246,1,,https://media.thomson.co.uk/asset/lpp/v01/049/177.jpg
986246,2,,https://media.thomson.co.uk/asset/lpp/v01/049/179.jpg
996322,1,,https://media.thomson.co.uk/asset/lpp/v00/620/502.jpg
996322,2,,https://media.thomson.co.uk/asset/lpp/v00/617/733.jpg
996322,3,,https://media.thomson.co.uk/asset/lpp/v00/906/182.jpg
996322,5,,https://media.thomson.co.uk/asset/lpp/v00/906/178.jpg
995958,1,,https://media.thomson.co.uk/asset/lpp/v01/049/227.jpg
995958,2,Mount Dalsnibba Eidfjord Norway,https://media.thomson.co.uk/asset/lpp/v01/102/825.jpg
995958,3,Geiranger Church Norway,https://media.thomson.co.uk/asset/lpp/v00/977/836.jpg
995958,4,,https://media.thomson.co.uk/asset/lpp/v01/049/229.jpg
995959,1,The Seven Sisters Waterfall Geiranger Norway,https://media.thomson.co.uk/asset/lpp/v01/052/902.jpg
995959,2,,https://media.thomson.co.uk/asset/lpp/v01/114/935.jpg
995960,1,Stryn Lake Norway,https://media.thomson.co.uk/asset/lpp/v00/977/848.jpg
995960,2,,https://media.thomson.co.uk/asset/lpp/v00/985/782.jpg
995961,1,,https://media.thomson.co.uk/asset/lpp/v01/049/231.jpg
995961,2,,https://media.thomson.co.uk/asset/lpp/v01/049/199.jpg
995961,3,,https://media.thomson.co.uk/asset/lpp/v01/049/233.jpg
986247,1,,https://media.thomson.co.uk/asset/lpp/v01/049/241.jpg
986247,2,,https://media.thomson.co.uk/asset/lpp/v01/049/243.jpg
986247,3,,https://media.thomson.co.uk/asset/lpp/v01/114/931.jpg
995914,1,,https://media.thomson.co.uk/asset/lpp/v00/933/739.jpg
995914,2,,https://media.thomson.co.uk/asset/lpp/v00/985/770.jpg
995914,3,,https://media.thomson.co.uk/asset/lpp/v00/985/772.jpg
995970,1,,https://media.thomson.co.uk/asset/lpp/v00/985/774.jpg
995970,2,King crab,https://media.thomson.co.uk/asset/lpp/v00/981/209.jpg
995970,3,King crab,https://media.thomson.co.uk/asset/lpp/v00/985/790.jpg
996137,1,Bird safari by boat Honningsvag Norway,https://media.thomson.co.uk/asset/lpp/v01/031/747.jpg
996137,2,,https://media.thomson.co.uk/asset/lpp/v00/931/626.jpg
996138,1,,https://media.thomson.co.uk/asset/lpp/v01/049/245.jpg
996138,2,,https://media.thomson.co.uk/asset/lpp/v01/049/247.jpg
986248,1,,https://media.thomson.co.uk/asset/lpp/v00/996/756.jpg
986248,2,,https://media.thomson.co.uk/asset/lpp/v00/996/772.jpg
996325,1,,https://media.thomson.co.uk/asset/lpp/v00/996/772.jpg
996325,2,,https://media.thomson.co.uk/asset/lpp/v00/996/756.jpg
995931,1,Bolungarvik church Isafjord Iceland,https://media.thomson.co.uk/asset/lpp/v00/974/026.jpg
995931,2,Isafjord Iceland,https://media.thomson.co.uk/asset/lpp/v00/713/217.jpg
995931,3,,https://media.thomson.co.uk/asset/lpp/v01/050/256.jpg
995931,4,,https://media.thomson.co.uk/asset/lpp/v01/050/258.jpg
996035,1,,https://media.thomson.co.uk/asset/lpp/v01/081/762.jpg
996035,2,,https://media.thomson.co.uk/asset/lpp/v01/082/100.jpg
996035,3,,https://media.thomson.co.uk/asset/lpp/v01/082/104.jpg
996036,1,Glacier fjords Iceland,https://media.thomson.co.uk/asset/lpp/v00/990/762.jpg
996036,2,,https://media.thomson.co.uk/asset/lpp/v00/977/828.jpg
996036,3,,https://media.thomson.co.uk/asset/lpp/v01/114/853.jpg
996036,4,,https://media.thomson.co.uk/asset/lpp/v01/114/851.jpg
996208,1,,https://media.thomson.co.uk/asset/lpp/v00/991/350.jpg
996221,1,,https://media.thomson.co.uk/asset/lpp/v00/990/824.jpg
996221,2,,https://media.thomson.co.uk/asset/lpp/v00/992/396.jpg
996221,3,Botanical garden Iceland,https://media.thomson.co.uk/asset/lpp/v00/992/440.jpg
996221,4,Coffee break,https://media.thomson.co.uk/asset/lpp/v00/805/226.jpg
973372,1,Arctic fox,https://media.thomson.co.uk/asset/lpp/v01/127/728.jpg
973372,2,Icelandic fjords (illustrative purposes only),https://media.thomson.co.uk/asset/lpp/v00/990/762.jpg
995912,1,,https://media.thomson.co.uk/asset/lpp/v01/049/576.jpg
995912,2,Atlantic Ocean Road Norway,https://media.thomson.co.uk/asset/lpp/v01/049/574.jpg
995912,3,Bud fishing village Norway,https://media.thomson.co.uk/asset/lpp/v00/973/982.jpg
995912,4,Atlantic Ocean Road Norway,https://media.thomson.co.uk/asset/lpp/v01/049/572.jpg
995965,1,,https://media.thomson.co.uk/asset/lpp/v00/977/337.jpg
995966,1,,https://media.thomson.co.uk/asset/lpp/v00/977/331.jpg
995966,2,Molde Norway,https://media.thomson.co.uk/asset/lpp/v00/977/337.jpg
996270,1,,https://media.thomson.co.uk/asset/lpp/v00/996/606.jpg
996270,2,,https://media.thomson.co.uk/asset/lpp/v00/996/608.jpg
995910,1,,https://media.thomson.co.uk/asset/lpp/v00/974/018.jpg
995910,2,,https://media.thomson.co.uk/asset/lpp/v00/985/802.jpg
995910,3,,https://media.thomson.co.uk/asset/lpp/v00/985/780.jpg
995955,1,,https://media.thomson.co.uk/asset/lpp/v01/049/544.jpg
995955,2,,https://media.thomson.co.uk/asset/lpp/v00/930/665.jpg
995955,3,,https://media.thomson.co.uk/asset/lpp/v01/049/548.jpg
995955,4,,https://media.thomson.co.uk/asset/lpp/v01/049/546.jpg
995956,1,,https://media.thomson.co.uk/asset/lpp/v00/977/253.jpg
995956,2,,https://media.thomson.co.uk/asset/lpp/v00/985/806.jpg
995957,1,Nordfjord Olden Norway,https://media.thomson.co.uk/asset/lpp/v01/359/069.jpg
989226,1,Melkevoll Glacier Olden Norway,https://media.thomson.co.uk/asset/lpp/v00/993/928.jpg
989226,2,Olden Norway,https://media.thomson.co.uk/asset/lpp/v00/996/956.jpg
989226,3,Olden Norway,https://media.thomson.co.uk/asset/lpp/v01/049/544.jpg
996320,1,Nordfjord Olden Norway,https://media.thomson.co.uk/asset/lpp/v00/996/956.jpg
996320,2,,https://media.thomson.co.uk/asset/lpp/v00/988/985.jpg
995917,1,Jaeren Norway,https://media.thomson.co.uk/asset/lpp/v00/974/020.jpg
995917,2,,https://media.thomson.co.uk/asset/lpp/v01/049/438.jpg
995917,3,,https://media.thomson.co.uk/asset/lpp/v01/049/440.jpg
995917,4,,https://media.thomson.co.uk/asset/lpp/v01/049/436.jpg
995975,1,,https://media.thomson.co.uk/asset/lpp/v01/049/430.jpg
995975,2,,https://media.thomson.co.uk/asset/lpp/v01/049/426.jpg
995976,1,Stavenger Norway,https://media.thomson.co.uk/asset/lpp/v00/713/267.jpg
995977,1,Stavanger Cathedral Norway,https://media.thomson.co.uk/asset/lpp/v00/988/999.jpg
995977,2,Stavanger Norway,https://media.thomson.co.uk/asset/lpp/v00/988/963.jpg
996213,1,Stavanger Cathedral Norway,https://media.thomson.co.uk/asset/lpp/v00/988/999.jpg
996213,2,,https://media.thomson.co.uk/asset/lpp/v00/988/953.jpg
973878,1,,https://media.thomson.co.uk/asset/lpp/v01/049/436.jpg
973878,2,,https://media.thomson.co.uk/asset/lpp/v00/424/749.jpg
973878,3,,https://media.thomson.co.uk/asset/lpp/v00/713/267.jpg
995928,1,Monastery Bad Doberan Germany,https://media.thomson.co.uk/asset/lpp/v01/048/028.jpg
995928,2,,https://media.thomson.co.uk/asset/lpp/v01/048/026.jpg
995928,3,Stollen traditional German cake,https://media.thomson.co.uk/asset/lpp/v00/991/706.jpg
996022,1,Charlottenburg Castle Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/711/151.jpg
996022,2,Brandenburg Gate Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/126/820.jpg
996022,3,Berlin Cathedral Germany,https://media.thomson.co.uk/asset/lpp/v01/126/814.jpg
996022,4,Reichstag Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/126/826.jpg
996022,5,,https://media.thomson.co.uk/asset/lpp/v01/047/986.jpg
996022,6,Charlottenburg Castle Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/126/812.jpg
996022,7,Berlin Cathedral Germany,https://media.thomson.co.uk/asset/lpp/v01/047/988.jpg
996022,8,,https://media.thomson.co.uk/asset/lpp/v01/126/830.jpg
996022,9,Berlin Wall Germany,https://media.thomson.co.uk/asset/lpp/v01/126/816.jpg
996023,1,Brandenburg Gate Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/931/802.jpg
996023,2,Checkpoint Charlie Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/991/714.jpg
996023,3,Reichstag Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/991/708.jpg
996024,1,Medieval Gate Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/977/872.jpg
996024,2,Rostock City Port Germany,https://media.thomson.co.uk/asset/lpp/v00/991/718.jpg
996025,1,Town Hall Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/936.jpg
996025,2,Kroepeliner Street Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/800.jpg
996025,3,St Marys Church Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/938.jpg
996025,4,Town Hall Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/802.jpg
996230,1,Holocaust Memorial Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/997/543.jpg
996230,2,Brandenburg Gate Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/931/802.jpg
989384,1,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/709.jpg
989384,2,Doberan Minster Church Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/974/000.jpg
989384,3,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/627.jpg
989384,4,Rostock Town Hall Germany,https://media.thomson.co.uk/asset/lpp/v01/121/715.jpg
989384,5,Linden Alley Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/798.jpg
989384,6,Doberan Minster Church Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/048/028.jpg
989384,7,Town Hall Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/936.jpg
989385,1,Warnow River Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/717.jpg
989385,2,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/709.jpg
989385,3,,https://media.thomson.co.uk/asset/lpp/v01/126/822.jpg
989385,4,Rostock Town Hall Germany,https://media.thomson.co.uk/asset/lpp/v01/121/715.jpg
989385,5,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/996/928.jpg
989385,6,University Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/828.jpg
989385,7,,https://media.thomson.co.uk/asset/lpp/v01/126/804.jpg
989385,8,,https://media.thomson.co.uk/asset/lpp/v01/126/808.jpg
989385,9,Well of Lebensfreude Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/806.jpg
973448,1,Warnemunde Germany,https://media.thomson.co.uk/asset/lpp/v01/324/450.jpg
973448,2,Warnemunde Germany,https://media.thomson.co.uk/asset/lpp/v01/324/456.jpg
973448,3,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/709.jpg
973448,4,Rostock Town Hall Germany,https://media.thomson.co.uk/asset/lpp/v01/121/715.jpg
973448,5,550-year-old astronomical clock St Marys Church Warnemunde Germany,https://media.thomson.co.uk/asset/lpp/v01/126/938.jpg
973449,1,Town Hall Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/802.jpg
973449,2,Rostock Town Hall Germany,https://media.thomson.co.uk/asset/lpp/v01/121/715.jpg
973449,3,Town Hall Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/977/834.jpg
973449,4,St Marys Church Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/938.jpg
973449,5,,https://media.thomson.co.uk/asset/lpp/v01/117/808.jpg
973450,1,View to Rostock Warnemumde Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/991/855.jpg
973450,2,Rostock City Port Rostock City Port Germany,https://media.thomson.co.uk/asset/lpp/v00/991/718.jpg
973450,3,Kroepeliner Street Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/800.jpg
973450,4,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/627.jpg
973450,5,Town Hall Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/936.jpg
973451,1,Rockstock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/709.jpg
973451,2,Rostock Town Hall Germany,https://media.thomson.co.uk/asset/lpp/v01/121/715.jpg
973451,3,Town Hall Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/936.jpg
973451,4,University Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/828.jpg
973451,5,Town Hall Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/802.jpg
973452,1,Rostock Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/996/928.jpg
973452,2,Town Hall Square Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/126/802.jpg
973452,3,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v01/121/627.jpg
973453,1,Reichstag Berlin Germany,https://media.thomson.co.uk/asset/lpp/v00/991/708.jpg
973453,2,Brandenburg Gate Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/126/820.jpg
973453,3,Berlin Wall Germany,https://media.thomson.co.uk/asset/lpp/v01/126/816.jpg
973453,4,Victory Column Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/047/986.jpg
973453,5,Reichstag Berlin Germany,https://media.thomson.co.uk/asset/lpp/v01/126/826.jpg
996318,1,,https://media.thomson.co.uk/asset/lpp/v00/987/131.jpg
996318,2,Rostock Germany,https://media.thomson.co.uk/asset/lpp/v00/996/928.jpg
995846,1,Rethymnon Crete,https://media.thomson.co.uk/asset/lpp/v00/885/445.jpg
995847,1,Elounda Crete,https://media.thomson.co.uk/asset/lpp/v00/533/475.jpg
995847,2,Spinalonga Elounda Crete,https://media.thomson.co.uk/asset/lpp/v00/920/384.jpg
986383,1,,https://media.thomson.co.uk/asset/lpp/v00/822/782.jpg
986383,2,,https://media.thomson.co.uk/asset/lpp/v00/972/710.jpg
986383,3,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v00/996/758.jpg
991352,1,Meet Crete Heraklion,https://media.thomson.co.uk/asset/lpp/v01/065/538.jpg
991354,1,,https://media.thomson.co.uk/asset/lpp/v00/822/782.jpg
991354,2,,https://media.thomson.co.uk/asset/lpp/v00/822/780.jpg
991365,1,,https://media.thomson.co.uk/asset/lpp/v00/533/595.jpg
991501,1,Knossos Palace Crete,https://media.thomson.co.uk/asset/lpp/v00/298/780.jpg
991501,2,,https://media.thomson.co.uk/asset/lpp/v00/920/342.jpg
991501,3,Arolithos Crete,https://media.thomson.co.uk/asset/lpp/v00/920/340.jpg
991501,4,,https://media.thomson.co.uk/asset/lpp/v00/920/346.jpg
991501,5,Knossos Palace Crete,https://media.thomson.co.uk/asset/lpp/v00/533/525.jpg
982019,1,Wine tasting,https://media.thomson.co.uk/asset/lpp/v00/985/030.jpg
982019,2,Venetian Fountain,https://media.thomson.co.uk/asset/lpp/v01/014/160.jpg
994429,1,Remains of Temple of Artemis Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/997/649.jpg
994429,2,Virgin Marys House Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/997/625.jpg
994429,3,,https://media.thomson.co.uk/asset/lpp/v00/950/111.jpg
994429,4,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/998/633.jpg
995639,1,Temple of Apollo Turkey,https://media.thomson.co.uk/asset/lpp/v01/073/386.jpg
995639,2,Theater and castle Miletus,https://media.thomson.co.uk/asset/lpp/v01/073/376.jpg
995640,1,Kusadasi Harbour Turkey,https://media.thomson.co.uk/asset/lpp/v00/752/636.jpg
995640,2,Kusadasi Harbour Turkey,https://media.thomson.co.uk/asset/lpp/v00/988/975.jpg
996128,1,,https://media.thomson.co.uk/asset/lpp/v00/982/693.jpg
996128,2,,https://media.thomson.co.uk/asset/lpp/v00/982/689.jpg
996128,3,,https://media.thomson.co.uk/asset/lpp/v00/982/697.jpg
982609,1,,https://media.thomson.co.uk/asset/lpp/v00/982/689.jpg
982609,2,,https://media.thomson.co.uk/asset/lpp/v01/050/374.jpg
982609,3,,https://media.thomson.co.uk/asset/lpp/v01/050/378.jpg
982610,1,St. John Basilica Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/294.jpg
982610,2,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/950/111.jpg
982610,3,St. John Basilica Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/296.jpg
982610,4,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/310.jpg
982610,5,St. John Basilica Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/292.jpg
982707,1,,https://media.thomson.co.uk/asset/lpp/v01/050/326.jpg
982707,2,,https://media.thomson.co.uk/asset/lpp/v01/050/340.jpg
982708,1,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/950/111.jpg
982708,2,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/310.jpg
982708,3,Ephesus Museum Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v01/050/312.jpg
991747,1,,https://media.thomson.co.uk/asset/lpp/v01/017/555.jpg
991747,2,,https://media.thomson.co.uk/asset/lpp/v00/998/689.jpg
991747,3,,https://media.thomson.co.uk/asset/lpp/v00/998/691.jpg
991748,1,,https://media.thomson.co.uk/asset/lpp/v00/618/137.jpg
991748,2,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/950/111.jpg
991748,3,Virgin Marys House Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/997/625.jpg
992840,1,,https://media.thomson.co.uk/asset/lpp/v01/050/360.jpg
992842,1,,https://media.thomson.co.uk/asset/lpp/v00/749/346.jpg
992842,2,,https://media.thomson.co.uk/asset/lpp/v00/721/497.jpg
992842,3,,https://media.thomson.co.uk/asset/lpp/v00/721/499.jpg
992842,4,,https://media.thomson.co.uk/asset/lpp/v00/760/629.jpg
992842,5,,https://media.thomson.co.uk/asset/lpp/v00/721/501.jpg
992842,6,,https://media.thomson.co.uk/asset/lpp/v00/760/619.jpg
992843,1,,https://media.thomson.co.uk/asset/lpp/v01/050/374.jpg
992843,2,St Johns Basilica Turkey,https://media.thomson.co.uk/asset/lpp/v00/996/770.jpg
992843,3,,https://media.thomson.co.uk/asset/lpp/v01/050/378.jpg
989283,1,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v01/053/534.jpg
989284,1,Virgin Mary Monument Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/931/259.jpg
989284,2,Ephesus Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/931/257.jpg
989284,3,Remains of Temple of Artemis Kusadasi Turkey,https://media.thomson.co.uk/asset/lpp/v00/997/649.jpg
989285,1,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v00/988/967.jpg
989285,2,Image shown for illustrative purposes only,https://media.thomson.co.uk/asset/lpp/v01/119/727.jpg
994197,1,Venice Italy,https://media.thomson.co.uk/asset/lpp/v01/027/486.jpg
994197,2,,https://media.thomson.co.uk/asset/lpp/v00/989/273.jpg
994197,3,,https://media.thomson.co.uk/asset/lpp/v00/989/275.jpg
994198,1,,https://media.thomson.co.uk/asset/lpp/v00/877/325.jpg
994198,2,Ducal Palace Venice Italy,https://media.thomson.co.uk/asset/lpp/v00/877/327.jpg
