ITINERARY_ID,PORT_ID,DAY,DISTANCE
267385,000282,1,540.0
267385,000654,3,117.47
267385,001629,4,196.33
267385,002627,5,181.45
267385,L44069,6,152.92
267387,000718,1,517.36
267387,CMS022,3,68.31
267387,000655,4,242.69
267387,002636,5,100.94
267387,000465,6,36.24
267387,L00203,7,206.34
267389,000718,1,373.11
267389,004448,3,75.63
267389,001636,4,145.9
267389,002166,5,98.66
267389,000666,6,124.43
267389,002637,7,155.56
267391,000718,1,310.71
267391,L39802,3,130.42
267391,000454,4,223.07
267391,000945,5,84.63
267391,000666,6,170.26
267391,000867,7,101.18
267393,000718,1,373.11
267393,004448,3,155.95
267393,000931,4,60.53
267393,000446,5,217.71
267393,000804,6,233.81
267393,000965,7,136.96
172989,001628,1,478.55
172989,000373,3,127.76
172989,000282,4,80.44
172989,002050,5,255.66
172989,001723,6,172.25
172989,002690,7,76.41
172991,001673,1,93.5
172991,002393,2,279.32
172991,000158,3,457.58
172991,002112,5,261.47
172991,002639,6,123.75
172991,001610,7,54.63
262471,000534,1,559.63
262471,L15649,3,111.09
262471,L21521,4,295.95
262471,L21485,5,470.2
262471,L21487,6,718.7
252203,001628,1,379.71
252203,004070,3,75.62
252203,002836,4,243.45
252203,000531,5,219.72
252203,002625,6,58.69
252203,001002,7,65.58
149709,001628,1,444.86
149709,002836,3,75.62
149709,004070,4,169.53
149709,000531,5,219.72
149709,002625,6,58.69
149709,001002,7,65.58
149711,001628,1,692.14
149711,002696,3,126.08
149711,005741,4,331.48
149711,000373,5,187.68
149711,002700,6,132.37
149711,002693,7,199.24
149713,001628,1,103.98
149713,002625,2,58.69
149713,001002,3,701.84
149713,000158,5,292.19
149715,001673,1,54.63
149715,001610,2,147.02
149715,002393,3,279.32
149715,000158,4,457.58
149715,002112,6,261.47
149715,002639,7,162.86
149717,001673,1,54.63
149717,001610,2,102.58
149717,L24601,3,315.34
149717,000158,4,320.64
149717,002639,6,35.5
149717,L24561,7,145.13
149707,001628,1,432.16
149707,000282,3,127.76
149707,000373,4,175.87
149707,002050,5,255.66
149707,001723,6,172.25
149707,002690,7,76.41
190681,000534,1,433.9
190681,001913,3,348.24
190681,000703,5,909.63
190681,L38049,7,0.0
190681,L38049,8,2233.48
190681,L27685,13,898.09
190681,000531,15,294.34
190681,001628,17,199.24
190681,002693,18,238.99
190683,001673,1,54.63
190683,001610,2,102.58
190683,L24601,3,315.34
190683,000158,4,320.64
190683,002639,6,35.5
190683,L24561,7,145.13
190685,001610,1,102.58
190685,L24601,2,315.34
190685,000158,3,320.64
190685,002639,5,35.5
190685,L24561,6,145.13
190685,001673,7,54.63
190687,000534,1,231.12
190687,CL0405,2,269.6
190687,001913,4,0.0
190687,001913,5,346.61
190687,004668,6,607.96
190689,000534,1,433.9
190689,001913,3,0.0
190689,001913,4,346.61
190689,004668,5,376.95
190689,CL0405,7,231.12
190691,000534,1,678.62
190691,004404,3,128.29
190691,L46052,4,143.73
190691,L15647,5,49.21
190691,L38042,6,559.32
190693,000534,1,718.7
190693,L21487,3,470.2
190693,L21485,4,295.95
190693,L21521,5,111.09
190693,L15649,6,559.63
190695,001673,1,54.63
190695,001610,2,988.43
190695,L38041,5,2323.65
190695,000719,10,165.96
190695,002049,11,440.43
190695,L27691,12,120.54
190695,001984,13,81.53
190695,L15621,14,760.98
190695,L21485,16,295.95
190695,L21521,17,579.3
190697,001610,1,988.43
190697,L38041,4,2323.65
190697,000719,9,165.96
190697,002049,10,440.43
190697,L27691,11,120.54
190697,001984,12,81.53
190697,L15621,13,760.98
190697,L21485,15,295.95
190697,L21521,16,579.3
301055,000534,1,433.9
301055,001913,3,0.0
301055,001913,4,346.61
301055,004668,5,376.95
301055,CL0405,7,231.12
301059,000534,1,433.9
301059,001913,3,0.0
301059,001913,4,346.61
301059,004668,5,376.95
301059,CL0405,7,231.12
301139,001673,1,93.5
301139,002393,2,279.32
301139,000158,3,457.58
301139,002112,5,261.47
301139,002639,6,123.75
301139,001610,7,54.63
258497,001628,1,432.16
258497,000282,3,127.76
258497,000373,4,175.87
258497,002050,5,255.66
258497,001723,6,172.25
258497,002690,7,76.41
258507,001628,1,444.86
258507,002836,3,75.62
258507,004070,4,169.53
258507,000531,5,219.72
258507,002625,6,58.69
258507,001002,7,65.58
258517,001628,1,692.14
258517,002696,3,126.08
258517,005741,4,331.48
258517,000373,5,187.68
258517,002700,6,132.37
258517,002693,7,199.24
307211,001673,1,54.63
307211,001610,2,102.58
307211,L24601,3,315.34
307211,000158,4,320.64
307211,002639,6,35.5
307211,L24561,7,145.13
307217,001610,1,102.58
307217,L24601,2,315.34
307217,000158,3,320.64
307217,002639,5,35.5
307217,L24561,6,145.13
307217,001673,7,54.63
307223,000534,1,231.12
307223,CL0405,2,269.6
307223,001913,4,0.0
307223,001913,5,346.61
307223,004668,6,607.96
307229,000534,1,678.62
307229,004404,3,128.29
307229,L46052,4,143.73
307229,L15647,5,49.21
307229,L38042,6,559.32
307235,000534,1,718.7
307235,L21487,3,470.2
307235,L21485,4,295.95
307235,L21521,5,111.09
307235,L15649,6,559.63
307265,001673,1,54.63
307265,001610,2,988.43
307265,L38041,5,2323.65
307265,000719,10,165.96
307265,002049,11,440.43
307265,L27691,12,120.54
307265,001984,13,81.53
307265,L15621,14,760.98
307265,L21485,16,295.95
307265,L21521,17,579.3
307271,001610,1,988.43
307271,L38041,4,2323.65
307271,000719,9,165.96
307271,002049,10,440.43
307271,L27691,11,42.09
307271,L15621,12,81.53
307271,001984,13,401.56
307271,L21521,15,295.95
307271,L21485,16,656.08
307277,000534,1,433.9
307277,001913,3,348.24
307277,000703,5,909.63
307277,L38049,7,0.0
307277,L38049,8,2233.48
307277,L27685,13,898.09
307277,000531,15,294.34
307277,001628,17,199.24
307277,002693,18,238.99
299599,001610,1,102.58
299599,L24601,2,315.34
299599,000158,3,320.64
299599,002639,5,35.5
299599,L24561,6,145.13
299599,001673,7,54.63
299605,001610,1,102.58
299605,L24601,2,315.34
299605,000158,3,320.64
299605,002639,5,35.5
299605,L24561,6,145.13
299605,001673,7,54.63
299609,000534,1,231.12
299609,CL0405,2,269.6
299609,001913,4,0.0
299609,001913,5,346.61
299609,004668,6,607.96
299615,000534,1,231.12
299615,CL0405,2,269.6
299615,001913,4,0.0
299615,001913,5,346.61
299615,004668,6,607.96
299619,000534,1,678.62
299619,004404,3,128.29
299619,L46052,4,143.73
299619,L15647,5,49.21
299619,L38042,6,559.32
299625,000534,1,678.62
299625,004404,3,128.29
299625,L46052,4,143.73
299625,L15647,5,49.21
299625,L38042,6,559.32
299629,000534,1,718.7
299629,L21487,3,470.2
299629,L21485,4,295.95
299629,L21521,5,111.09
299629,L15649,6,559.63
299635,000534,1,718.7
299635,L21487,3,470.2
299635,L21485,4,295.95
299635,L21521,5,111.09
299635,L15649,6,559.63
299679,001673,1,54.63
299679,001610,2,988.43
299679,L38041,5,2323.65
299679,000719,10,165.96
299679,002049,11,440.43
299679,L27691,12,120.54
299679,001984,13,81.53
299679,L15621,14,760.98
299679,L21485,16,295.95
299679,L21521,17,579.3
299685,001673,1,54.63
299685,001610,2,988.43
299685,L38041,5,2323.65
299685,000719,10,165.96
299685,002049,11,440.43
299685,L27691,12,120.54
299685,001984,13,81.53
299685,L15621,14,760.98
299685,L21485,16,295.95
299685,L21521,17,579.3
300133,001628,1,432.16
300133,000282,3,127.76
300133,000373,4,175.87
300133,002050,5,255.66
300133,001723,6,172.25
300133,002690,7,76.41
300139,001628,1,432.16
300139,000282,3,127.76
300139,000373,4,175.87
300139,002050,5,255.66
300139,001723,6,172.25
300139,002690,7,76.41
300145,001628,1,444.86
300145,002836,3,75.62
300145,004070,4,169.53
300145,000531,5,219.72
300145,002625,6,58.69
300145,001002,7,65.58
300151,001628,1,444.86
300151,002836,3,75.62
300151,004070,4,169.53
300151,000531,5,219.72
300151,002625,6,58.69
300151,001002,7,65.58
300157,001628,1,692.14
300157,002696,3,126.08
300157,005741,4,331.48
300157,000373,5,187.68
300157,002700,6,132.37
300157,002693,7,199.24
300163,001628,1,692.14
300163,002696,3,126.08
300163,005741,4,331.48
300163,000373,5,187.68
300163,002700,6,132.37
300163,002693,7,199.24
300169,001628,1,103.98
300169,002625,2,58.69
300169,001002,3,701.84
300169,000158,5,292.19
300175,001628,1,103.98
300175,002625,2,58.69
300175,001002,3,701.84
300175,000158,5,292.19
300181,001673,1,54.63
300181,001610,2,147.02
300181,002393,3,279.32
300181,000158,4,457.58
300181,002112,6,261.47
300181,002639,7,162.86
300185,001673,1,54.63
300185,001610,2,147.02
300185,002393,3,279.32
300185,000158,4,457.58
300185,002112,6,261.47
300185,002639,7,162.86
388155,000534,1,718.7
388155,L21487,3,470.2
388155,L21485,4,295.95
388155,L21521,5,111.09
388155,L15649,6,559.63
388189,001673,1,54.63
388189,001610,2,988.43
388189,L38041,5,2323.65
388189,000719,10,165.96
388189,002049,11,440.43
388189,L27691,12,120.54
388189,001984,13,81.53
388189,L15621,14,760.98
388189,L21485,16,295.95
388189,L21521,17,579.3
388191,001673,1,54.63
388191,001610,2,988.43
388191,L38041,5,2323.65
388191,000719,10,165.96
388191,002049,11,440.43
388191,L27691,12,120.54
388191,001984,13,81.53
388191,L15621,14,760.98
388191,L21485,16,295.95
388191,L21521,17,579.3
388193,001673,1,54.63
388193,001610,2,988.43
388193,L38041,5,2323.65
388193,000719,10,165.96
388193,002049,11,440.43
388193,L27691,12,120.54
388193,001984,13,81.53
388193,L15621,14,760.98
388193,L21485,16,295.95
388193,L21521,17,579.3
388195,001673,1,54.63
388195,001610,2,988.43
388195,L38041,5,2323.65
388195,000719,10,165.96
388195,002049,11,440.43
388195,L27691,12,120.54
388195,001984,13,81.53
388195,L15621,14,760.98
388195,L21485,16,295.95
388195,L21521,17,579.3
388197,001610,1,988.43
388197,L38041,4,2323.65
388197,000719,9,165.96
388197,002049,10,440.43
388197,L27691,11,120.54
388197,001984,12,81.53
388197,L15621,13,760.98
388197,L21485,15,295.95
388197,L21521,16,579.3
388199,001610,1,988.43
388199,L38041,4,2323.65
388199,000719,9,165.96
388199,002049,10,440.43
388199,L27691,11,120.54
388199,001984,12,81.53
388199,L15621,13,760.98
388199,L21485,15,295.95
388199,L21521,16,579.3
388201,001610,1,988.43
388201,L38041,4,2323.65
388201,000719,9,165.96
388201,002049,10,440.43
388201,L27691,11,120.54
388201,001984,12,81.53
388201,L15621,13,760.98
388201,L21485,15,295.95
388201,L21521,16,579.3
388203,001610,1,988.43
388203,L38041,4,2323.65
388203,000719,9,165.96
388203,002049,10,440.43
388203,L27691,11,120.54
388203,001984,12,81.53
388203,L15621,13,760.98
388203,L21485,15,295.95
388203,L21521,16,579.3
388205,000534,1,433.9
388205,001913,3,348.24
388205,000703,5,909.63
388205,L38049,7,0.0
388205,L38049,8,2233.48
388205,L27685,13,898.09
388205,000531,15,294.34
388205,001628,17,199.24
388205,002693,18,238.99
388207,000534,1,433.9
388207,001913,3,348.24
388207,000703,5,909.63
388207,L38049,7,0.0
388207,L38049,8,2233.48
388207,L27685,13,898.09
388207,000531,15,294.34
388207,001628,17,199.24
388207,002693,18,238.99
388209,000534,1,433.9
388209,001913,3,348.24
388209,000703,5,909.63
388209,L38049,7,0.0
388209,L38049,8,2233.48
388209,L27685,13,898.09
388209,000531,15,294.34
388209,001628,17,199.24
388209,002693,18,238.99
388211,000534,1,433.9
388211,001913,3,348.24
388211,000703,5,909.63
388211,L38049,7,0.0
388211,L38049,8,2233.48
388211,L27685,13,898.09
388211,000531,15,294.34
388211,001628,17,199.24
388211,002693,18,238.99
285227,001673,1,0.0
285227,001673,2,162.86
285227,002639,3,261.47
285227,002112,4,457.58
285227,000158,6,324.2
285227,001610,7,54.63
299589,001673,1,54.63
299589,001610,2,102.58
299589,L24601,3,315.34
299589,000158,4,320.64
299589,002639,6,35.5
299589,L24561,7,145.13
299595,001673,1,54.63
299595,001610,2,102.58
299595,L24601,3,315.34
299595,000158,4,320.64
299595,002639,6,35.5
299595,L24561,7,145.13
373463,001610,1,988.43
373463,L38041,4,2323.65
373463,000719,9,165.96
373463,002049,10,440.43
373463,L27691,11,120.54
373463,001984,12,81.53
373463,L15621,13,760.98
373463,L21485,15,295.95
373463,L21521,16,579.3
373473,000534,1,433.9
373473,001913,3,348.24
373473,000703,5,909.63
373473,L38049,7,0.0
373473,L38049,8,2233.48
373473,L27685,13,898.09
373473,000531,15,294.34
373473,001628,17,199.24
373473,002693,18,238.99
307685,000718,1,373.11
307685,004448,3,75.63
307685,001636,4,145.9
307685,002166,5,98.66
307685,000666,6,124.43
307685,002637,7,155.56
307691,000718,1,517.36
307691,CMS022,3,68.31
307691,000655,4,242.69
307691,002636,5,100.94
307691,000465,6,36.24
307691,L00203,7,206.34
307697,000718,1,373.11
307697,004448,3,155.95
307697,000931,4,60.53
307697,000446,5,217.71
307697,000804,6,233.81
307697,000965,7,136.96
307703,000718,1,310.71
307703,L39802,3,130.42
307703,000454,4,223.07
307703,000945,5,84.63
307703,000666,6,170.26
307703,000867,7,101.18
307709,000282,1,540.0
307709,000654,3,117.47
307709,001629,4,196.33
307709,002627,5,181.45
307709,L44069,6,152.92
299689,001610,1,988.43
299689,L38041,4,2323.65
299689,000719,9,165.96
299689,002049,10,440.43
299689,L27691,11,42.09
299689,L15621,12,81.53
299689,001984,13,401.56
299689,L21521,15,295.95
299689,L21485,16,656.08
299695,001610,1,988.43
299695,L38041,4,2323.65
299695,000719,9,165.96
299695,002049,10,440.43
299695,L27691,11,42.09
299695,L15621,12,81.53
299695,001984,13,401.56
299695,L21521,15,295.95
299695,L21485,16,656.08
299699,000534,1,433.9
299699,001913,3,348.24
299699,000703,5,909.63
299699,L38049,7,0.0
299699,L38049,8,2233.48
299699,L27685,13,898.09
299699,000531,15,294.34
299699,001628,17,199.24
299699,002693,18,238.99
299705,000534,1,433.9
299705,001913,3,348.24
299705,000703,5,909.63
299705,L38049,7,0.0
299705,L38049,8,2233.48
299705,L27685,13,898.09
299705,000531,15,294.34
299705,001628,17,199.24
299705,002693,18,238.99
307553,001628,1,432.16
307553,000282,3,127.76
307553,000373,4,175.87
307553,002050,5,255.66
307553,001723,6,172.25
307553,002690,7,76.41
307561,001628,1,444.86
307561,002836,3,75.62
307561,004070,4,169.53
307561,000531,5,219.72
307561,002625,6,58.69
307561,001002,7,65.58
307569,001628,1,692.14
307569,002696,3,126.08
307569,005741,4,331.48
307569,000373,5,187.68
307569,002700,6,132.37
307569,002693,7,199.24
307577,001628,1,103.98
307577,002625,2,58.69
307577,001002,3,701.84
307577,000158,5,292.19
307583,001673,1,54.63
307583,001610,2,147.02
307583,002393,3,279.32
307583,000158,4,457.58
307583,002112,6,261.47
307583,002639,7,162.86
301145,001673,1,93.5
301145,002393,2,279.32
301145,000158,3,457.58
301145,002112,5,261.47
301145,002639,6,123.75
301145,001610,7,54.63
308175,000534,1,433.9
308175,001913,3,0.0
308175,001913,4,346.61
308175,004668,5,376.95
308175,CL0405,7,231.12
308221,001673,1,93.5
308221,002393,2,279.32
308221,000158,3,457.58
308221,002112,5,261.47
308221,002639,6,123.75
308221,001610,7,54.63
389235,000534,1,433.9
389235,001913,3,0.0
389235,001913,4,346.61
389235,004668,5,376.95
389235,CL0405,7,231.12
389237,000534,1,433.9
389237,001913,3,0.0
389237,001913,4,346.61
389237,004668,5,376.95
389237,CL0405,7,231.12
389239,000534,1,433.9
389239,001913,3,0.0
389239,001913,4,346.61
389239,004668,5,376.95
389239,CL0405,7,231.12
389241,000534,1,433.9
389241,001913,3,0.0
389241,001913,4,346.61
389241,004668,5,376.95
389241,CL0405,7,231.12
389243,000534,1,559.63
389243,L15649,3,111.09
389243,L21521,4,295.95
389243,L21485,5,470.2
389243,L21487,6,718.7
389259,001628,1,478.55
389259,000373,3,127.76
389259,000282,4,80.44
389259,002050,5,255.66
389259,001723,6,172.25
389259,002690,7,76.41
389261,001673,1,93.5
389261,002393,2,279.32
389261,000158,3,457.58
389261,002112,5,261.47
389261,002639,6,123.75
389261,001610,7,54.63
375747,000534,1,559.63
375747,L15649,3,404.53
375747,L21485,4,295.95
375747,L21521,5,721.48
375747,L21487,6,718.7
388117,001673,1,54.63
388117,001610,2,102.58
388117,L24601,3,315.34
388117,000158,4,320.64
388117,002639,6,35.5
388117,L24561,7,145.13
388119,001673,1,54.63
388119,001610,2,102.58
388119,L24601,3,315.34
388119,000158,4,320.64
388119,002639,6,35.5
388119,L24561,7,145.13
388123,001673,1,54.63
388123,001610,2,102.58
388123,L24601,3,315.34
388123,000158,4,320.64
388123,002639,6,35.5
388123,L24561,7,145.13
388125,001610,1,102.58
388125,L24601,2,315.34
388125,000158,3,320.64
388125,002639,5,35.5
388125,L24561,6,145.13
388125,001673,7,54.63
388127,001610,1,102.58
388127,L24601,2,315.34
388127,000158,3,320.64
388127,002639,5,35.5
388127,L24561,6,145.13
388127,001673,7,54.63
388129,001610,1,102.58
388129,L24601,2,315.34
388129,000158,3,320.64
388129,002639,5,35.5
388129,L24561,6,145.13
388129,001673,7,54.63
388131,001610,1,102.58
388131,L24601,2,315.34
388131,000158,3,320.64
388131,002639,5,35.5
388131,L24561,6,145.13
388131,001673,7,54.63
388133,000534,1,231.12
388133,CL0405,2,269.6
388133,001913,4,0.0
388133,001913,5,346.61
388133,004668,6,607.96
388135,000534,1,231.12
388135,CL0405,2,269.6
388135,001913,4,0.0
388135,001913,5,346.61
388135,004668,6,607.96
388137,000534,1,231.12
388137,CL0405,2,269.6
388137,001913,4,0.0
388137,001913,5,346.61
388137,004668,6,607.96
388139,000534,1,231.12
388139,CL0405,2,269.6
388139,001913,4,0.0
388139,001913,5,346.61
388139,004668,6,607.96
388141,000534,1,678.62
388141,004404,3,128.29
388141,L46052,4,143.73
388141,L15647,5,49.21
388141,L38042,6,559.32
388143,000534,1,678.62
388143,004404,3,128.29
388143,L46052,4,143.73
388143,L15647,5,49.21
388143,L38042,6,559.32
388145,000534,1,678.62
388145,004404,3,128.29
388145,L46052,4,143.73
388145,L15647,5,49.21
388145,L38042,6,559.32
388147,000534,1,678.62
388147,004404,3,128.29
388147,L46052,4,143.73
388147,L15647,5,49.21
388147,L38042,6,559.32
388149,000534,1,718.7
388149,L21487,3,470.2
388149,L21485,4,295.95
388149,L21521,5,111.09
388149,L15649,6,559.63
388151,000534,1,718.7
388151,L21487,3,470.2
388151,L21485,4,295.95
388151,L21521,5,111.09
388151,L15649,6,559.63
388153,000534,1,718.7
388153,L21487,3,470.2
388153,L21485,4,295.95
388153,L21521,5,111.09
388153,L15649,6,559.63
321887,000718,1,391.25
321887,000570,3,375.43
321887,003683,4,818.55
321887,001002,6,808.12
321887,001610,8,3021.71
321887,000719,14,165.96
321887,002049,15,440.43
321887,L27691,16,120.54
321887,001984,17,667.65
321889,000534,1,718.7
321889,L21487,3,470.2
321889,L21485,4,295.95
321889,L21521,5,111.09
321889,L15649,6,559.63
321891,000534,1,231.12
321891,CL0405,2,269.6
321891,001913,4,0.0
321891,001913,5,346.61
321891,004668,6,607.96
321893,000534,1,589.17
321893,L15647,3,143.73
321893,L46052,4,128.29
321893,004404,5,113.93
321893,L15650,6,684.36
374735,000534,1,433.9
374735,001913,3,0.0
374735,001913,4,346.61
374735,004668,5,376.95
374735,CL0405,7,231.12
388487,001628,1,432.16
388487,000282,3,127.76
388487,000373,4,175.87
388487,002050,5,255.66
388487,001723,6,172.25
388487,002690,7,76.41
388489,001628,1,432.16
388489,000282,3,127.76
388489,000373,4,175.87
388489,002050,5,255.66
388489,001723,6,172.25
388489,002690,7,76.41
388491,001628,1,432.16
388491,000282,3,127.76
388491,000373,4,175.87
388491,002050,5,255.66
388491,001723,6,172.25
388491,002690,7,76.41
388493,001628,1,432.16
388493,000282,3,127.76
388493,000373,4,175.87
388493,002050,5,255.66
388493,001723,6,172.25
388493,002690,7,76.41
388495,001628,1,444.86
388495,002836,3,75.62
388495,004070,4,169.53
388495,000531,5,219.72
388495,002625,6,58.69
388495,001002,7,65.58
388497,001628,1,444.86
388497,002836,3,75.62
388497,004070,4,169.53
388497,000531,5,219.72
388497,002625,6,58.69
388497,001002,7,65.58
388499,001628,1,444.86
388499,002836,3,75.62
388499,004070,4,169.53
388499,000531,5,219.72
388499,002625,6,58.69
388499,001002,7,65.58
388501,001628,1,444.86
388501,002836,3,75.62
388501,004070,4,169.53
388501,000531,5,219.72
388501,002625,6,58.69
388501,001002,7,65.58
388503,001628,1,692.14
388503,002696,3,126.08
388503,005741,4,331.48
388503,000373,5,187.68
388503,002700,6,132.37
388503,002693,7,199.24
388505,001628,1,692.14
388505,002696,3,126.08
388505,005741,4,331.48
388505,000373,5,187.68
388505,002700,6,132.37
388505,002693,7,199.24
388507,001628,1,692.14
388507,002696,3,126.08
388507,005741,4,331.48
388507,000373,5,187.68
388507,002700,6,132.37
388507,002693,7,199.24
388509,001628,1,692.14
388509,002696,3,126.08
388509,005741,4,331.48
388509,000373,5,187.68
388509,002700,6,132.37
388509,002693,7,199.24
388511,001628,1,103.98
388511,002625,2,58.69
388511,001002,3,701.84
388511,000158,5,292.19
388513,001628,1,103.98
388513,002625,2,58.69
388513,001002,3,701.84
388513,000158,5,292.19
388515,001628,1,103.98
388515,002625,2,58.69
388515,001002,3,701.84
388515,000158,5,292.19
388517,001628,1,103.98
388517,002625,2,58.69
388517,001002,3,701.84
388517,000158,5,292.19
388519,001673,1,54.63
388519,001610,2,147.02
388519,002393,3,279.32
388519,000158,4,457.58
388519,002112,6,261.47
388519,002639,7,162.86
388521,001673,1,54.63
388521,001610,2,102.58
388521,L24601,3,315.34
388521,000158,4,320.64
388521,002639,6,35.5
388521,L24561,7,145.13
373841,001628,1,432.16
373841,000282,3,127.76
373841,000373,4,175.87
373841,002050,5,255.66
373841,001723,6,172.25
373841,002690,7,76.41
373851,001628,1,444.86
373851,002836,3,75.62
373851,004070,4,169.53
373851,000531,5,219.72
373851,002625,6,58.69
373851,001002,7,65.58
373861,001628,1,692.14
373861,002696,3,126.08
373861,005741,4,331.48
373861,000373,5,187.68
373861,002700,6,132.37
373861,002693,7,199.24
373871,001628,1,103.98
373871,002625,2,58.69
373871,001002,3,701.84
373871,000158,5,292.19
388637,000718,1,373.11
388637,004448,3,75.63
388637,001636,4,145.9
388637,002166,5,98.66
388637,000666,6,124.43
388637,002637,7,155.56
388639,000718,1,373.11
388639,004448,3,75.63
388639,001636,4,145.9
388639,002166,5,98.66
388639,000666,6,124.43
388639,002637,7,155.56
388641,000718,1,373.11
388641,004448,3,75.63
388641,001636,4,145.9
388641,002166,5,98.66
388641,000666,6,124.43
388641,002637,7,155.56
388643,000718,1,373.11
388643,004448,3,75.63
388643,001636,4,145.9
388643,002166,5,98.66
388643,000666,6,124.43
388643,002637,7,155.56
388645,000718,1,517.36
388645,CMS022,3,68.31
388645,000655,4,242.69
388645,002636,5,100.94
388645,000465,6,36.24
388645,L00203,7,206.34
388647,000718,1,517.36
388647,CMS022,3,68.31
388647,000655,4,242.69
388647,002636,5,100.94
388647,000465,6,36.24
388647,L00203,7,206.34
388649,000718,1,517.36
388649,CMS022,3,68.31
388649,000655,4,242.69
388649,002636,5,100.94
388649,000465,6,36.24
388649,L00203,7,206.34
388651,000718,1,517.36
388651,CMS022,3,68.31
388651,000655,4,242.69
388651,002636,5,100.94
388651,000465,6,36.24
388651,L00203,7,206.34
388653,000718,1,373.11
388653,004448,3,155.95
388653,000931,4,60.53
388653,000446,5,217.71
388653,000804,6,233.81
388653,000965,7,136.96
388655,000718,1,373.11
388655,004448,3,155.95
388655,000931,4,60.53
388655,000446,5,217.71
388655,000804,6,233.81
388655,000965,7,136.96
388657,000718,1,373.11
388657,004448,3,155.95
388657,000931,4,60.53
388657,000446,5,217.71
388657,000804,6,233.81
388657,000965,7,136.96
388659,000718,1,373.11
388659,004448,3,155.95
388659,000931,4,60.53
388659,000446,5,217.71
388659,000804,6,233.81
388659,000965,7,136.96
388661,000718,1,310.71
388661,L39802,3,130.42
388661,000454,4,223.07
388661,000945,5,84.63
388661,000666,6,170.26
388661,000867,7,101.18
388663,000718,1,310.71
388663,L39802,3,130.42
388663,000454,4,223.07
388663,000945,5,84.63
388663,000666,6,170.26
388663,000867,7,101.18
388665,000718,1,310.71
388665,L39802,3,130.42
388665,000454,4,223.07
388665,000945,5,84.63
388665,000666,6,170.26
388665,000867,7,101.18
388667,000718,1,310.71
388667,L39802,3,130.42
388667,000454,4,223.07
388667,000945,5,84.63
388667,000666,6,170.26
388667,000867,7,101.18
388669,000282,1,540.0
388669,000654,3,117.47
388669,001629,4,196.33
388669,002627,5,181.45
388669,L44069,6,152.92
388671,000282,1,540.0
388671,000654,3,117.47
388671,001629,4,196.33
388671,002627,5,181.45
388671,L44069,6,152.92
388673,000282,1,540.0
388673,000654,3,117.47
388673,001629,4,196.33
388673,002627,5,181.45
388673,L44069,6,152.92
388675,000282,1,540.0
388675,000654,3,117.47
388675,001629,4,196.33
388675,002627,5,181.45
388675,L44069,6,152.92
387731,000718,1,391.25
387731,000570,3,375.43
387731,003683,4,818.55
387731,001002,6,808.12
387731,001610,8,3021.71
387731,000719,14,165.96
387731,002049,15,440.43
387731,L27691,16,120.54
387731,001984,17,667.65
387733,000718,1,391.25
387733,000570,3,375.43
387733,003683,4,818.55
387733,001002,6,808.12
387733,001610,8,3021.71
387733,000719,14,165.96
387733,002049,15,440.43
387733,L27691,16,120.54
387733,001984,17,667.65
387735,000718,1,391.25
387735,000570,3,375.43
387735,003683,4,818.55
387735,001002,6,808.12
387735,001610,8,3021.71
387735,000719,14,165.96
387735,002049,15,440.43
387735,L27691,16,120.54
387735,001984,17,667.65
389167,000534,1,559.63
389167,L15649,3,404.53
389167,L21485,4,295.95
389167,L21521,5,721.48
389167,L21487,6,718.7
373363,001673,1,54.63
373363,001610,2,102.58
373363,L24601,3,315.34
373363,000158,4,320.64
373363,002639,6,35.5
373363,L24561,7,145.13
373373,001610,1,102.58
373373,L24601,2,315.34
373373,000158,3,320.64
373373,002639,5,35.5
373373,L24561,6,145.13
373373,001673,7,54.63
373383,000534,1,231.12
373383,CL0405,2,269.6
373383,001913,4,0.0
373383,001913,5,346.61
373383,004668,6,607.96
373393,000534,1,678.62
373393,004404,3,128.29
373393,L46052,4,143.73
373393,L15647,5,49.21
373393,L38042,6,559.32
373403,000534,1,718.7
373403,L21487,3,470.2
373403,L21485,4,295.95
373403,L21521,5,111.09
373403,L15649,6,559.63
373453,001673,1,54.63
373453,001610,2,988.43
373453,L38041,5,2323.65
373453,000719,10,165.96
373453,002049,11,440.43
373453,L27691,12,120.54
373453,001984,13,81.53
373453,L15621,14,760.98
373453,L21485,16,295.95
373453,L21521,17,579.3
374031,000718,1,373.11
374031,004448,3,75.63
374031,001636,4,145.9
374031,002166,5,98.66
374031,000666,6,124.43
374031,002637,7,155.56
374041,000718,1,517.36
374041,CMS022,3,68.31
374041,000655,4,242.69
374041,002636,5,100.94
374041,000465,6,36.24
374041,L00203,7,206.34
387621,000534,1,718.7
387621,L21487,3,470.2
387621,L21485,4,295.95
387621,L21521,5,111.09
387621,L15649,6,559.63
387623,000534,1,718.7
387623,L21487,3,470.2
387623,L21485,4,295.95
387623,L21521,5,111.09
387623,L15649,6,559.63
374051,000718,1,373.11
374051,004448,3,155.95
374051,000931,4,60.53
374051,000446,5,217.71
374051,000804,6,233.81
374051,000965,7,136.96
387625,000534,1,718.7
387625,L21487,3,470.2
387625,L21485,4,295.95
387625,L21521,5,111.09
387625,L15649,6,559.63
387627,000534,1,231.12
387627,CL0405,2,269.6
387627,001913,4,0.0
387627,001913,5,346.61
387627,004668,6,607.96
387629,000534,1,231.12
387629,CL0405,2,269.6
387629,001913,4,0.0
387629,001913,5,346.61
387629,004668,6,607.96
