ITINERARY_ID,PORT_ID,DAY,TIME_IN_PORT,TIME_OUT_PORT,TENDER
321913,2049,,08:00,18:00,N
321913,L15663,,08:00,18:00,N
321913,6233,,08:00,18:00,N
321913,3907,,08:00,18:00,N
321913,L01215,,08:00,18:00,N
321913,1181,,08:00,18:00,N
321913,719,,07:00,,N
321915,719,,,20:00,N
321915,1181,,08:00,18:00,N
321915,L01215,,09:00,18:00,N
321915,3907,,08:00,18:00,N
321915,6233,,08:00,18:00,N
321915,L15663,,08:00,18:00,N
321915,2049,,08:00,18:00,N
321915,719,,07:00,,N
321917,719,,,20:00,N
321917,,,,,N
321917,1984,,08:00,23:00,N
321917,L15621,,08:00,18:00,N
321917,L27691,,07:00,14:00,N
321917,2049,,13:00,19:00,N
321917,1181,,08:00,18:00,N
321917,719,,07:00,,N
388677,1002,,14:00,23:00,N
388677,1628,,08:00,18:00,N
388677,2693,,08:00,16:00,N
388677,282,,06:00,,N
388677,282,,,22:00,N
388677,,,,,N
388677,2625,,08:00,16:00,N
388677,531,,08:00,17:00,N
388679,282,,,22:00,N
388679,,,,,N
388679,2625,,08:00,16:00,N
388679,531,,08:00,17:00,N
388679,1002,,14:00,23:00,N
388679,1628,,08:00,18:00,N
388679,2693,,08:00,16:00,N
388679,282,,06:00,,N
388681,282,,,22:00,N
388681,,,,,N
388681,2625,,08:00,16:00,N
388681,531,,08:00,17:00,N
388681,1002,,14:00,23:00,N
388681,1628,,08:00,18:00,N
388681,2693,,08:00,16:00,N
388681,282,,06:00,,N
388683,282,,,22:00,N
388683,,,,,N
388683,2625,,08:00,16:00,N
388683,531,,08:00,17:00,N
388683,1002,,14:00,23:00,N
388683,1628,,08:00,18:00,N
388683,2693,,08:00,16:00,N
388683,282,,06:00,,N
388685,282,,,22:00,N
388685,,,,,N
388685,2691,,08:00,18:00,N
388685,1629,,07:00,17:00,N
388685,CMS095,,09:00,19:00,N
388685,2697,,07:00,18:00,Y
388685,2628,,09:00,18:00,N
388685,282,,06:00,,N
388687,282,,,22:00,N
388687,,,,,N
388687,2691,,08:00,18:00,N
388687,1629,,07:00,17:00,N
388687,CMS095,,09:00,19:00,N
388687,2697,,07:00,18:00,Y
388687,2628,,09:00,18:00,N
388687,282,,06:00,,N
388689,282,,,22:00,N
388689,,,,,N
388689,2691,,08:00,18:00,N
388689,1629,,07:00,17:00,N
388689,CMS095,,09:00,19:00,N
388689,2697,,07:00,18:00,Y
388689,2628,,09:00,18:00,N
388689,282,,06:00,,N
388691,282,,,22:00,N
388691,,,,,N
388691,2691,,08:00,18:00,N
388691,1629,,07:00,17:00,N
388691,CMS095,,09:00,19:00,N
388691,2697,,07:00,18:00,Y
388691,2628,,09:00,18:00,N
388691,282,,06:00,,N
388693,282,,,22:00,N
388693,,,,,N
388693,2634,,08:00,17:00,N
388693,654,,07:00,19:00,N
388693,5186,,07:00,19:00,N
388693,3087,,07:00,17:00,Y
388693,373,,10:00,18:00,N
388693,282,,06:00,,N
388695,282,,,22:00,N
388695,,,,,N
388695,2634,,08:00,17:00,N
388695,654,,07:00,19:00,N
388695,5186,,07:00,19:00,N
388695,3087,,07:00,17:00,Y
388695,373,,10:00,18:00,N
388695,282,,06:00,,N
388697,282,,,22:00,N
388697,,,,,N
388697,2634,,08:00,17:00,N
388697,654,,07:00,19:00,N
388697,5186,,07:00,19:00,N
388697,3087,,07:00,17:00,Y
388697,373,,10:00,18:00,N
388697,282,,06:00,,N
388699,282,,,22:00,N
388699,,,,,N
388699,2634,,08:00,17:00,N
388699,654,,07:00,19:00,N
388699,5186,,07:00,19:00,N
388699,3087,,07:00,17:00,Y
388699,373,,10:00,18:00,N
388699,282,,06:00,,N
388701,282,,,22:00,N
388701,,,,,N
388701,L47107,,08:00,17:00,N
388701,2699,,07:00,19:00,N
388701,2884,,07:00,18:00,Y
388701,2695,,09:00,18:00,N
388701,2845,,08:00,18:00,N
388701,282,,06:00,,N
388703,282,,,22:00,N
388703,,,,,N
388703,L47107,,08:00,17:00,N
388703,2699,,07:00,19:00,N
388703,2884,,07:00,18:00,Y
388703,2695,,09:00,18:00,N
388703,2845,,08:00,18:00,N
388703,282,,06:00,,N
388705,282,,,22:00,N
388705,,,,,N
388705,L47107,,08:00,17:00,N
388705,2699,,07:00,19:00,N
388705,2884,,07:00,18:00,Y
388705,2695,,09:00,18:00,N
388705,2845,,08:00,18:00,N
388705,282,,06:00,,N
388707,282,,,22:00,N
388707,,,,,N
388707,L47107,,08:00,17:00,N
388707,2699,,07:00,19:00,N
388707,2884,,07:00,18:00,Y
388707,2695,,09:00,18:00,N
388707,2845,,08:00,18:00,N
388707,282,,06:00,,N
387737,,,,,N
387737,,,,,N
387737,,,,,N
387737,13,,09:00,18:00,N
387737,1181,,08:00,18:00,N
387737,2049,,08:00,18:00,N
387737,719,,07:00,,N
387737,282,,,22:00,N
387737,2693,,10:00,18:00,N
387737,1628,,09:00,18:00,N
387737,2625,,08:00,18:00,N
387737,,,,,N
387737,158,,08:00,18:00,N
387737,,,,,N
387737,,,,,N
387737,,,,,N
387739,282,,,22:00,N
387739,2693,,10:00,18:00,N
387739,1628,,09:00,18:00,N
387739,2625,,08:00,18:00,N
387739,,,,,N
387739,158,,08:00,18:00,N
387739,,,,,N
387739,,,,,N
387739,,,,,N
387739,,,,,N
387739,,,,,N
387739,,,,,N
387739,13,,09:00,18:00,N
387739,1181,,08:00,18:00,N
387739,2049,,08:00,18:00,N
387739,719,,07:00,,N
387741,282,,,22:00,N
387741,2693,,10:00,18:00,N
387741,1628,,09:00,18:00,N
387741,2625,,08:00,18:00,N
387741,,,,,N
387741,158,,08:00,18:00,N
387741,,,,,N
387741,,,,,N
387741,,,,,N
387741,,,,,N
387741,,,,,N
387741,,,,,N
387741,13,,09:00,18:00,N
387741,1181,,08:00,18:00,N
387741,2049,,08:00,18:00,N
387741,719,,07:00,,N
387743,1181,,07:00,18:00,N
387743,1218,,08:00,19:00,N
387743,13,,07:00,18:00,N
387743,L01218,,07:00,18:00,N
387743,L01211,,07:00,18:00,N
387743,,,,,N
387743,,,,,N
387743,,,,,N
387743,,,,,N
387743,,,,,N
387743,L27684,,07:00,18:00,N
387743,L27685,,08:00,17:00,N
387743,,,,,N
387743,,,,,N
387743,CMS003,,10:00,18:00,N
387743,2838,,09:00,18:00,N
387743,2822,,09:00,18:00,N
387743,2839,,09:00,16:00,N
387743,2847,,08:00,18:00,N
387743,,,,,N
387743,2849,,06:00,,N
387743,719,,,20:00,N
387745,1181,,07:00,18:00,N
387745,1218,,08:00,19:00,N
387745,13,,07:00,18:00,N
387745,L01218,,07:00,18:00,N
387745,L01211,,07:00,18:00,N
387745,,,,,N
387745,,,,,N
387745,,,,,N
387745,,,,,N
387745,,,,,N
387745,L27684,,07:00,18:00,N
387745,L27685,,08:00,17:00,N
387745,,,,,N
387745,,,,,N
387745,CMS003,,10:00,18:00,N
387745,2838,,09:00,18:00,N
387745,2822,,09:00,18:00,N
387745,2839,,09:00,16:00,N
387745,2847,,08:00,18:00,N
387745,,,,,N
387745,2849,,06:00,,N
387745,719,,,20:00,N
387747,L01218,,07:00,18:00,N
387747,L01211,,07:00,18:00,N
387747,,,,,N
387747,,,,,N
387747,,,,,N
387747,,,,,N
387747,,,,,N
387747,L27684,,07:00,18:00,N
387747,L27685,,08:00,17:00,N
387747,,,,,N
387747,,,,,N
387747,CMS003,,10:00,18:00,N
387747,2838,,09:00,18:00,N
387747,2822,,09:00,18:00,N
387747,2839,,09:00,16:00,N
387747,2847,,08:00,18:00,N
387747,,,,,N
387747,2849,,06:00,,N
387747,719,,,20:00,N
387747,1181,,07:00,18:00,N
387747,1218,,08:00,19:00,N
387747,13,,07:00,18:00,N
387749,719,,,20:00,N
387749,1181,,07:00,18:00,N
387749,1218,,08:00,19:00,N
387749,13,,07:00,18:00,N
387749,L01218,,07:00,18:00,N
387749,L01211,,07:00,18:00,N
387749,,,,,N
387749,,,,,N
387749,,,,,N
387749,,,,,N
387749,,,,,N
387749,L27684,,07:00,18:00,N
387749,L27685,,08:00,17:00,N
387749,,,,,N
387749,,,,,N
387749,CMS003,,10:00,18:00,N
387749,2838,,09:00,18:00,N
387749,2822,,09:00,18:00,N
387749,2839,,09:00,16:00,N
387749,2847,,08:00,,N
389163,L01211,,08:00,18:00,N
389163,1218,,08:00,18:00,N
389163,L01218,,08:00,18:00,N
389163,719,,,20:00,N
389163,4263,,08:00,17:00,N
389163,,,,,N
389163,719,,07:00,,N
389163,13,,08:00,20:00,N
389165,1181,,08:00,18:00,N
389165,3907,,08:00,18:00,N
389165,6233,,08:00,18:00,N
389165,L15663,,08:00,18:00,N
389165,2049,,08:00,18:00,N
389165,719,,07:00,,N
389165,L01215,,09:00,18:00,N
389165,719,,,20:00,N
387603,719,,,20:00,N
387603,,,,,N
387603,13,,08:00,18:00,N
387603,L01218,,08:00,18:00,N
387603,L01211,,08:00,18:00,N
387603,1218,,08:00,18:00,N
387603,4263,,08:00,18:00,Y
387603,719,,07:00,,N
387605,719,,,20:00,N
387605,,,,,N
387605,13,,08:00,18:00,N
387605,L01218,,08:00,18:00,N
387605,L01211,,08:00,18:00,N
387605,1218,,08:00,18:00,N
387605,4263,,08:00,18:00,Y
387605,719,,07:00,,N
387607,719,,,20:00,N
387607,,,,,N
387607,13,,08:00,18:00,N
387607,L01218,,08:00,18:00,N
387607,L01211,,08:00,18:00,N
387607,1218,,08:00,18:00,N
387607,4263,,08:00,18:00,Y
387607,719,,07:00,,N
387609,719,,,20:00,N
387609,,,,,N
387609,1984,,08:00,23:00,N
387609,L15621,,08:00,18:00,N
387609,L27691,,07:00,14:00,N
387609,2049,,13:00,19:00,N
387609,1181,,08:00,18:00,N
387609,719,,07:00,,N
387611,719,,,20:00,N
387611,,,,,N
387611,1984,,08:00,23:00,N
387611,L15621,,08:00,18:00,N
387611,L27691,,07:00,14:00,N
387611,2049,,13:00,19:00,N
387611,1181,,08:00,18:00,N
387611,719,,07:00,,N
387613,719,,,20:00,N
387613,,,,,N
387613,1984,,08:00,23:00,N
387613,L15621,,08:00,18:00,N
387613,L27691,,07:00,14:00,N
387613,2049,,13:00,19:00,N
387613,1181,,08:00,18:00,N
387613,719,,07:00,,N
387615,719,,07:00,,N
387615,719,,,20:00,N
387615,2049,,08:00,18:00,N
387615,L15663,,08:00,18:00,N
387615,6233,,08:00,18:00,N
387615,3907,,08:00,18:00,N
387615,L01215,,08:00,18:00,N
387615,1181,,08:00,18:00,N
387617,719,,,20:00,N
387617,2049,,08:00,18:00,N
387617,L15663,,08:00,18:00,N
387617,6233,,08:00,18:00,N
387617,3907,,08:00,18:00,N
387617,L01215,,08:00,18:00,N
387617,1181,,08:00,18:00,N
387617,719,,07:00,,N
387619,719,,,20:00,N
387619,2049,,08:00,18:00,N
387619,L15663,,08:00,18:00,N
387619,6233,,08:00,18:00,N
387619,3907,,08:00,18:00,N
387619,L01215,,08:00,18:00,N
387619,1181,,08:00,18:00,N
387619,719,,07:00,,N
374081,282,,,22:00,N
374081,,,,,N
374081,2625,,08:00,16:00,N
374081,531,,08:00,17:00,N
374081,1002,,14:00,23:00,N
374081,1628,,08:00,18:00,N
374081,2693,,08:00,16:00,N
374081,282,,06:00,,N
374091,282,,,22:00,N
374091,,,,,N
374091,2691,,08:00,18:00,N
374091,1629,,07:00,17:00,N
374091,CMS095,,09:00,19:00,N
374091,2697,,07:00,18:00,Y
374091,2628,,09:00,18:00,N
374091,282,,06:00,,N
374101,282,,,22:00,N
374101,,,,,N
374101,2634,,08:00,17:00,N
374101,654,,07:00,19:00,N
374101,5186,,07:00,19:00,N
374101,3087,,07:00,17:00,Y
374101,373,,10:00,18:00,N
374101,282,,06:00,,N
374111,282,,,22:00,N
374111,,,,,N
374111,L47107,,08:00,17:00,N
374111,2699,,07:00,19:00,N
374111,2884,,07:00,18:00,Y
374111,2695,,09:00,18:00,N
374111,2845,,08:00,18:00,N
374111,282,,06:00,,N
43069,282,,,23:00,N
43069,,,,,N
43069,2634,,08:00,18:00,N
43069,654,,07:00,19:00,N
43069,CMS095,,07:00,19:00,N
43069,3087,,07:00,18:00,N
43069,373,,09:00,18:00,N
43069,282,,06:00,,N
43073,282,,,23:00,N
43073,,,,,N
43073,2634,,08:00,18:00,N
43073,654,,07:00,19:00,N
43073,CMS095,,07:00,19:00,N
43073,3087,,07:00,18:00,N
43073,2628,,08:00,18:00,N
43073,282,,06:00,,N
43075,282,,,23:00,N
43075,,,,,N
43075,2625,,09:00,18:00,N
43075,531,,08:00,17:00,N
43075,1002,,11:00,20:00,N
43075,1628,,08:00,18:00,N
43075,2693,,08:00,17:00,N
43075,282,,06:00,,N
47839,282,,,22:00,N
47839,2693,,10:00,17:00,N
47839,1002,,09:00,16:00,N
47839,,,,,N
47839,1610,,09:00,18:00,N
47839,,,,,N
47839,,,,,N
47839,,,,,N
47839,,,,,N
47839,,,,,N
47839,,,,,N
47839,13,,08:00,18:00,N
47839,L01218,,08:00,17:00,N
47839,1218,,08:00,18:00,N
47839,1181,,08:00,18:00,N
47839,719,,08:00,,N
47841,719,,,20:00,N
47841,2049,,08:00,18:00,N
47841,3907,,09:00,18:00,N
47841,6233,,08:00,18:00,N
47841,L01215,,08:00,18:00,N
47841,L15663,,08:00,18:00,N
47841,1181,,08:00,18:00,N
47841,719,,07:00,,N
47843,719,,,20:00,N
47843,6233,,08:00,18:00,N
47843,L01215,,08:00,18:00,N
47843,1181,,08:00,18:00,N
47843,3907,,08:00,18:00,N
47843,2049,,08:00,19:00,N
47843,L15663,,08:00,18:00,N
47843,719,,07:00,,N
47847,719,,,20:00,N
47847,4263,,08:00,17:00,Y
47847,13,,09:00,18:00,N
47847,L01218,,08:00,18:00,N
47847,1218,,08:00,18:00,N
47847,L01211,,08:00,18:00,N
47847,,,,,N
47847,719,,07:00,,N
47849,719,,,20:00,N
47849,4263,,08:00,17:00,Y
47849,13,,09:00,18:00,N
47849,1218,,08:00,18:00,N
47849,L01218,,08:00,18:00,N
47849,L01211,,08:00,18:00,N
47849,,,,,N
47849,719,,07:00,,N
47851,719,,,20:00,N
47851,4263,,08:00,17:00,Y
47851,1218,,09:00,18:00,N
47851,13,,08:00,18:00,N
47851,L01218,,08:00,18:00,N
47851,L01211,,08:00,18:00,N
47851,,,,,N
47851,719,,07:00,,N
47875,719,,,20:00,N
47875,,,,,N
47875,1984,,08:00,23:00,N
47875,L15621,,08:00,18:00,N
47875,L27691,,07:00,14:00,N
47875,2049,,13:00,19:00,N
47875,1181,,08:00,18:00,N
47875,719,,07:00,,N
47877,719,,,20:00,N
47877,,,,,N
47877,1984,,08:00,23:00,N
47877,L15621,,08:00,18:00,N
47877,L27691,,07:00,14:00,N
47877,2049,,13:00,19:00,N
47877,1181,,08:00,18:00,Y
47877,719,,07:00,,N
47879,719,,,20:00,N
47879,,,,,N
47879,13,,08:00,18:00,N
47879,L01211,,08:00,17:00,N
47879,6233,,09:00,18:00,N
47879,1181,,08:00,18:00,Y
47879,719,,08:00,23:59,N
47879,719,,00:01,,N
47881,719,,,20:00,N
47881,1181,,08:00,18:00,N
47881,13,,08:00,18:00,N
47881,,,,,N
47881,,,,,N
47881,,,,,N
47881,,,,,N
47881,,,,,N
47881,,,,,N
47881,158,,08:00,17:00,N
47881,,,,,N
47881,1628,,09:00,17:00,N
47881,2050,,13:00,20:00,N
47881,282,,06:00,,N
42731,282,,,23:00,N
42731,,,,,N
42731,L34781,,07:00,19:00,N
42731,2699,,07:00,19:00,N
42731,5741,,07:00,19:00,N
42731,3090,,08:00,17:00,N
42731,2050,,10:00,19:00,N
42731,282,,06:00,,N
42733,282,,,23:00,N
42733,,,,,N
42733,1002,,08:00,16:00,N
42733,531,,09:00,17:00,N
42733,2625,,09:00,18:00,N
42733,1628,,08:00,18:00,N
42733,2693,,08:00,17:00,N
42733,282,,06:00,,N
42735,282,,,23:00,N
42735,,,,,N
42735,2884,,07:00,17:00,N
42735,654,,07:00,19:00,N
42735,CMS095,,07:00,19:00,N
42735,3087,,07:00,17:00,N
42735,373,,10:00,18:00,N
42735,282,,06:00,,N
42727,282,,,23:00,N
42727,,,,,N
42727,2634,,08:00,18:00,N
42727,654,,07:00,19:00,N
42727,CMS095,,07:00,19:00,N
42727,3087,,07:00,18:00,N
42727,373,,09:00,18:00,N
42727,282,,06:00,,N
42729,282,,,23:00,N
42729,,,,,N
42729,2627,,09:00,18:00,N
42729,1629,,08:00,17:00,N
42729,2699,,09:00,19:00,N
42729,2697,,07:00,18:00,N
42729,2628,,08:00,18:00,N
42729,282,,06:00,,N
71823,282,,,23:00,N
71823,,,,,N
71823,2634,,08:00,18:00,N
71823,654,,07:00,19:00,N
71823,CMS095,,07:00,19:00,N
71823,3087,,07:00,18:00,N
71823,373,,09:00,18:00,N
71823,282,,06:00,,N
71825,282,,,23:00,N
71825,,,,,N
71825,1002,,08:00,16:00,N
71825,531,,09:00,17:00,N
71825,2625,,09:00,18:00,N
71825,1628,,08:00,18:00,N
71825,2693,,08:00,17:00,N
71825,282,,06:00,,N
71839,654,,07:00,19:00,N
71839,CMS095,,07:00,19:00,N
71839,3087,,07:00,18:00,N
71839,373,,09:00,18:00,N
71839,282,,06:00,,N
71839,282,,,23:00,N
71839,,,,,N
71839,2634,,08:00,18:00,N
103933,282,,,22:00,N
103933,2693,,10:00,17:00,N
103933,1002,,09:00,16:00,N
103933,,,,,N
103933,1610,,09:00,18:00,N
103933,,,,,N
103933,,,,,N
103933,,,,,N
103933,,,,,N
103933,,,,,N
103933,,,,,N
103933,13,,08:00,18:00,N
103933,L01218,,08:00,17:00,N
103933,1218,,08:00,18:00,N
103933,1181,,08:00,18:00,N
103933,719,,08:00,,N
103945,282,,,23:00,N
103945,,,,,N
103945,2634,,08:00,18:00,N
103945,654,,07:00,19:00,N
103945,CMS095,,07:00,19:00,N
103945,3087,,07:00,18:00,N
103945,2628,,08:00,18:00,N
103945,282,,06:00,,N
103947,654,,07:00,19:00,N
103947,CMS095,,07:00,19:00,N
103947,3087,,07:00,18:00,N
103947,373,,09:00,18:00,N
103947,282,,06:00,,N
103947,282,,,23:00,N
103947,,,,,N
103947,2634,,08:00,18:00,N
103987,719,,,20:00,N
103987,6233,,08:00,18:00,N
103987,L01215,,08:00,18:00,N
103987,1181,,08:00,18:00,N
103987,3907,,08:00,18:00,N
103987,2049,,08:00,19:00,N
103987,L15663,,08:00,18:00,N
103987,719,,07:00,,N
103989,719,,,20:00,N
103989,6233,,08:00,18:00,N
103989,3907,,08:00,18:00,N
103989,L01215,,08:00,18:00,N
103989,L15663,,08:00,18:00,N
103989,2049,,08:00,18:00,N
103989,1181,,08:00,18:00,N
103989,719,,07:00,,N
42469,282,,,23:00,N
42469,,,,,N
42469,2634,,08:00,18:00,N
42469,654,,07:00,19:00,N
42469,CMS095,,07:00,19:00,N
42469,3087,,07:00,18:00,N
42469,373,,09:00,18:00,N
42469,282,,06:00,,N
42471,282,,,23:00,N
42471,,,,,N
42471,2627,,09:00,18:00,N
42471,1629,,08:00,17:00,N
42471,2699,,09:00,19:00,N
42471,2697,,07:00,18:00,N
42471,373,,08:00,18:00,N
42471,282,,06:00,,N
42473,282,,,23:00,N
42473,,,,,N
42473,2634,,08:00,18:00,N
42473,654,,07:00,19:00,N
42473,CMS095,,07:00,19:00,N
42473,3087,,07:00,18:00,N
42473,2628,,08:00,18:00,N
42473,282,,06:00,,N
42475,282,,,23:00,N
42475,,,,,N
42475,2625,,09:00,18:00,N
42475,531,,08:00,17:00,N
42475,1002,,11:00,20:00,N
42475,1628,,08:00,18:00,N
42475,2693,,08:00,17:00,N
42475,282,,06:00,,N
43255,282,,,23:00,N
43255,,,,,N
43255,2634,,08:00,18:00,N
43255,654,,07:00,19:00,N
43255,CMS095,,07:00,19:00,N
43255,3087,,07:00,18:00,N
43255,373,,09:00,18:00,N
43255,282,,06:00,,N
43261,282,,,23:00,N
43261,,,,,N
43261,1002,,08:00,16:00,N
43261,531,,09:00,17:00,N
43261,2625,,09:00,18:00,N
43261,1628,,08:00,18:00,N
43261,2693,,08:00,17:00,N
43261,282,,06:00,,N
43733,282,,,23:00,N
43733,,,,,N
43733,2634,,08:00,18:00,N
43733,654,,07:00,19:00,N
43733,CMS095,,07:00,19:00,N
43733,3087,,07:00,18:00,Y
43733,373,,09:00,18:00,N
43733,282,,06:00,,N
43735,282,,,23:00,N
43735,,,,,N
43735,1002,,08:00,16:00,N
43735,531,,09:00,17:00,N
43735,2625,,09:00,18:00,N
43735,1628,,08:00,18:00,N
43735,2693,,08:00,17:00,N
43735,282,,06:00,,N
43737,282,,,23:00,N
43737,,,,,N
43737,2627,,09:00,18:00,N
43737,1629,,08:00,17:00,N
43737,5186,,09:00,19:00,N
43737,2697,,07:00,18:00,Y
43737,2628,,08:00,18:00,N
43737,282,,06:00,,N
43739,,,,,N
43739,L34781,,07:00,19:00,Y
43739,5186,,07:00,19:00,N
43739,5741,,07:00,19:00,Y
43739,3090,,08:00,17:00,N
43739,2050,,10:00,19:00,N
43739,282,,06:00,,N
43739,282,,,23:00,N
43749,282,,,23:00,N
43749,,,,,N
43749,2634,,08:00,18:00,Y
43749,654,,07:00,19:00,N
43749,CMS095,,07:00,19:00,N
43749,3087,,07:00,18:00,Y
43749,373,,09:00,18:00,N
43749,282,,06:00,,N
43805,282,,,23:00,N
43805,,,,,N
43805,2634,,08:00,18:00,N
43805,654,,07:00,19:00,N
43805,CMS095,,07:00,19:00,N
43805,3087,,07:00,18:00,Y
43805,2628,,08:00,18:00,N
43805,282,,06:00,,N
43807,2625,,09:00,18:00,N
43807,531,,08:00,17:00,N
43807,1002,,11:00,20:00,N
43807,1628,,08:00,18:00,N
43807,2693,,08:00,17:00,N
43807,282,,06:00,,N
43807,282,,,23:00,N
43807,,,,,N
43809,282,,,23:00,N
43809,,,,,N
43809,2627,,09:00,18:00,N
43809,1629,,08:00,17:00,N
43809,5186,,09:00,19:00,N
43809,2697,,07:00,18:00,Y
43809,373,,08:00,18:00,N
43809,282,,06:00,,N
160123,719,,,20:00,N
160123,4263,,08:00,17:00,Y
160123,13,,09:00,18:00,N
160123,L01218,,08:00,18:00,N
160123,1218,,08:00,18:00,Y
160123,L01211,,08:00,18:00,N
160123,,,,,N
160123,719,,07:00,,N
160125,719,,,20:00,N
160125,,,,,N
160125,L01211,,08:00,18:00,N
160125,L01218,,08:00,18:00,N
160125,13,,08:00,18:00,N
160125,1218,,08:00,17:00,N
160125,4263,,09:00,18:00,Y
160125,719,,07:00,,N
160127,719,,,20:00,N
160127,4263,,08:00,17:00,Y
160127,13,,09:00,18:00,N
160127,L01218,,08:00,18:00,N
160127,L01211,,08:00,18:00,N
160127,1218,,08:00,18:00,N
160127,,,,,N
160127,719,,07:00,,N
66179,719,,,20:00,N
66179,L15663,,08:00,17:00,N
66179,13,,09:00,18:00,N
66179,L01218,,08:00,18:00,N
66179,1218,,08:00,18:00,N
66179,L01211,,08:00,18:00,N
66179,,,,,N
66179,719,,07:00,,N
66181,719,,,20:00,N
66181,,,,,N
66181,L01211,,08:00,18:00,N
66181,L01218,,08:00,18:00,N
66181,13,,08:00,18:00,N
66181,1218,,08:00,18:00,N
66181,3907,,08:00,18:00,N
66181,719,,07:00,,N
120459,282,,,23:00,N
120459,,,,,N
120459,2634,,08:00,18:00,N
120459,654,,07:00,19:00,N
120459,CMS095,,07:00,19:00,N
120459,3087,,07:00,18:00,Y
120459,373,,09:00,18:00,N
120459,282,,06:00,,N
120467,282,,,23:00,N
120467,,,,,N
120467,1002,,08:00,16:00,N
120467,531,,09:00,17:00,N
120467,2625,,09:00,18:00,N
120467,1628,,08:00,18:00,N
120467,2693,,08:00,17:00,N
120467,282,,06:00,,N
66107,719,,,20:00,N
66107,6233,,08:00,18:00,N
66107,3907,,08:00,18:00,N
66107,L01215,,08:00,18:00,N
66107,L15663,,08:00,18:00,N
66107,2049,,08:00,18:00,N
66107,1181,,08:00,18:00,N
66107,719,,07:00,,N
66177,,,,,N
66177,L01211,,08:00,18:00,N
66177,L01218,,08:00,18:00,N
66177,1218,,08:00,18:00,N
66177,13,,08:00,17:00,N
66177,4263,,08:00,18:00,Y
66177,719,,07:00,,N
66177,719,,,20:00,N
120475,282,,,23:00,N
120475,,,,,N
120475,2627,,09:00,18:00,N
120475,1629,,08:00,17:00,N
120475,5186,,09:00,19:00,N
120475,2697,,07:00,18:00,Y
120475,2628,,08:00,18:00,N
120475,282,,06:00,,N
120483,,,,,N
120483,L34781,,07:00,19:00,Y
120483,5186,,07:00,19:00,N
120483,5741,,07:00,19:00,Y
120483,3090,,08:00,17:00,N
120483,2050,,10:00,19:00,N
120483,282,,06:00,,N
120483,282,,,23:00,N
121087,282,,,23:00,N
121087,,,,,N
121087,2634,,08:00,18:00,N
121087,654,,07:00,19:00,N
121087,CMS095,,07:00,19:00,N
121087,3087,,07:00,18:00,Y
121087,2628,,08:00,18:00,N
121087,282,,06:00,,N
121095,282,,,23:00,N
121095,,,,,N
121095,2634,,08:00,18:00,Y
121095,654,,07:00,19:00,N
121095,CMS095,,07:00,19:00,N
121095,3087,,07:00,18:00,Y
121095,373,,09:00,18:00,N
121095,282,,06:00,,N
164205,282,,,23:00,N
164205,,,,,N
164205,2634,,08:00,18:00,N
164205,654,,07:00,19:00,N
164205,CMS095,,07:00,19:00,N
164205,3087,,07:00,18:00,Y
164205,373,,09:00,18:00,N
164205,282,,06:00,,N
164215,282,,,23:00,N
164215,,,,,N
164215,1002,,08:00,16:00,N
164215,531,,09:00,17:00,N
164215,2625,,09:00,18:00,N
164215,1628,,08:00,18:00,N
164215,2693,,08:00,17:00,N
164215,282,,06:00,,N
71927,719,,,20:00,N
71927,2049,,08:00,18:00,N
71927,3907,,09:00,18:00,N
71927,6233,,08:00,18:00,N
71927,L01215,,08:00,18:00,N
71927,L15663,,08:00,18:00,N
71927,1181,,08:00,18:00,N
71927,719,,07:00,,N
71929,719,,,20:00,N
71929,4263,,08:00,17:00,N
71929,13,,09:00,18:00,N
71929,L01218,,08:00,18:00,N
71929,1218,,08:00,18:00,N
71929,L01211,,08:00,18:00,N
71929,,,,,N
71929,719,,07:00,,N
71931,719,,,20:00,N
71931,,,,,N
71931,1984,,08:00,23:00,N
71931,L15621,,08:00,18:00,N
71931,L27691,,07:00,14:00,N
71931,2049,,13:00,19:00,N
71931,1181,,08:00,18:00,N
71931,719,,07:00,,N
71933,719,,,20:00,N
71933,,,,,N
71933,13,,08:00,18:00,N
71933,L01211,,08:00,17:00,N
71933,6233,,09:00,18:00,N
71933,1181,,08:00,18:00,N
71933,719,,08:00,23:59,N
71933,719,,00:01,,N
71935,282,,,22:00,N
71935,2693,,10:00,17:00,N
71935,1002,,09:00,16:00,N
71935,,,,,N
71935,1610,,09:00,18:00,N
71935,,,,,N
71935,,,,,N
71935,,,,,N
71935,,,,,N
71935,,,,,N
71935,,,,,N
71935,13,,08:00,18:00,N
71935,L01218,,08:00,17:00,N
71935,1218,,08:00,18:00,N
71935,1181,,08:00,18:00,N
71935,719,,08:00,,N
71937,719,,,20:00,N
71937,1181,,08:00,18:00,N
71937,13,,08:00,18:00,N
71937,,,,,N
71937,,,,,N
71937,,,,,N
71937,,,,,N
71937,,,,,N
71937,,,,,N
71937,158,,08:00,17:00,N
71937,,,,,N
71937,1628,,09:00,17:00,N
71937,2050,,13:00,20:00,N
71937,282,,06:00,,N
72033,282,,,23:00,N
72033,,,,,N
72033,2634,,08:00,18:00,N
72033,654,,07:00,19:00,N
72033,CMS095,,07:00,19:00,N
72033,3087,,07:00,18:00,N
72033,2628,,08:00,18:00,N
72033,282,,06:00,,N
72035,2625,,09:00,18:00,N
72035,531,,08:00,17:00,N
72035,1002,,11:00,20:00,N
