ITINERARY_ID,PORT_ID,DAY,DISTANCE
389135,5186,,138.34
389135,2697,,307.01
389135,373,,127.76
389137,282,,542.31
389137,3588,,206.1
389137,676,,323.48
389137,5186,,138.34
389137,2697,,247.97
389137,2628,,159.67
373961,2849,,548.41
373961,L29646,,213.9
373961,2826,,363.25
373961,396,,235.85
373961,2825,,205.84
373961,784,,0
373961,784,,196.67
373961,2824,,636.03
373961,2841,,106.33
373961,CMS201,,544.62
373971,2847,,644.51
373971,L29645,,96.24
373971,2840,,72.98
373971,L25266,,46.29
373971,2829,,139.4
373971,CMS025,,625.67
373981,2847,,782.82
373981,591,,258.69
373981,396,,235.85
373981,2825,,205.84
373981,784,,0
373981,784,,196.67
373981,2824,,636.03
373981,2841,,106.33
373981,CMS201,,482.66
373981,2839,,202.03
373991,2847,,460.54
373991,L44064,,174.45
373991,613,,0
373991,613,,101.21
373991,2839,,186.49
373991,2822,,78.37
373991,3441,,86.89
374001,2847,,706.68
374001,1439,,69
374001,2829,,84.95
374001,2830,,10.86
374001,590,,44.09
374001,CMS006,,578.49
374001,2833,,187.43
374001,2835,,270.22
374001,L44071,,87.07
374001,2834,,678.19
374001,CMS025,,625.67
373333,719,,704.3
373333,1984,,81.53
373333,L15621,,42.09
373333,L27691,,440.43
373333,2049,,148.13
373333,1181,,111.87
388791,2849,,574.28
388791,2830,,10.86
388791,590,,43.05
388791,2831,,145.94
388791,1439,,69
388791,2829,,512.93
373343,719,,411.54
373343,L01218,,105.66
373343,L01211,,878.66
373343,1218,,694.19
373343,13,,271.45
373343,L15663,,109.96
373353,719,,111.87
373353,1181,,158.56
373353,L01215,,267.78
373353,2272,,77.32
373353,L46050,,382.3
373353,3907,,231.37
373353,2049,,165.96
373433,282,,238.99
373433,2693,,199.24
373433,1628,,763.06
373433,158,,2990.61
373433,13,,222.21
373433,2272,,77.32
373433,L46050,,976.46
373433,1218,,682.98
373433,1181,,111.87
373443,719,,111.87
373443,1181,,682.98
373443,1218,,694.19
373443,13,,2990.61
373443,158,,661.3
373443,2625,,58.69
373443,1002,,65.58
374013,1628,,294.34
374013,531,,169.53
374013,4070,,75.62
374013,2836,,179.51
374013,L27761,,138.5
374013,2820,,279.4
374013,L47106,,131.48
374013,CMS003,,156.44
374013,3441,,241.75
374013,2839,,186.49
374013,2822,,118.35
374013,2847,,283.55
